"","CALENDAR_YEAR","COVERAGE_TYPE","VESSEL_TYPE","GEAR_TYPE","MANAGEMENT_PROGRAM_CODE","NMFS_REGION","TOTAL_DAYS","TOTAL_OBSERVERS","TOTAL_CRUISES","DISTINCT_OBSERVER_ASSIGNMENTS","OLE_CATEGORY","AFFIDAVIT_TYPE","TOTAL_STATEMENTS","TOTAL_INCIDENTS","CONFI_FLAG","AFFIS_PER_DAY","INCIDENTS_PER_DAY","STATEMENTS_PER_1000_DEPLOYED_DAYS","INCIDENTS_PER_1000_DEPLOYED_DAYS","STATEMENTS_PER_90_DEPLOYED_DAYS","INCIDENTS_PER_90_DEPLOYED_DAYS","STATEMENTS_PER_OBSERVER","INCIDENTS_PER_OBSERVER","STATEMENTS_PER_CRUISE","INCIDENTS_PER_CRUISE","STATEMENTS_PER_ASSIGNMENT","INCIDENTS_PER_ASSIGNMENT"
"11",2022,"FULL","CP/MS","HAL","IFQ","BSAI",23,3,3,3,"COAST GUARD","MARPOL/Oil Spill",0.168316831683168,0.504950495049505,0,0.00731812311665949,0.0219543693499785,7.31812311665949,21.9543693499785,0.658631080499354,1.97589324149806,0.0561056105610561,0.168316831683168,0.0561056105610561,0.168316831683168,0.0561056105610561,0.168316831683168
"12",2022,"FULL","CP/MS","HAL","IFQ","BSAI",23,3,3,3,"COAST GUARD","Safety-USCG-Fail to Conduct Drills",0.187547600913938,0.187547600913938,0,0.00815424351799729,0.00815424351799729,8.15424351799729,8.15424351799729,0.733881916619756,0.733881916619756,0.0625158669713125,0.0625158669713125,0.0625158669713125,0.0625158669713125,0.0625158669713125,0.0625158669713125
"13",2022,"FULL","CP/MS","HAL","IFQ","BSAI",23,3,3,3,"COAST GUARD","Safety-USCG-Marine Casualty",0.0192307692307692,0.0192307692307692,0,0.000836120401337793,0.000836120401337793,0.836120401337793,0.836120401337793,0.0752508361204013,0.0752508361204013,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641
"14",2022,"FULL","CP/MS","HAL","IFQ","BSAI",23,3,3,3,"PROTECTED RESOURCE & PROHIBITED SPECIES","Prohibited Species - Mishandling",0.168316831683168,0.504950495049505,0,0.00731812311665949,0.0219543693499785,7.31812311665949,21.9543693499785,0.658631080499354,1.97589324149806,0.0561056105610561,0.168316831683168,0.0561056105610561,0.168316831683168,0.0561056105610561,0.168316831683168
"15",2022,"FULL","CP/MS","HAL","IFQ","GOA",57,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"ALL OTHER STATEMENT TYPES","Failure to Notify",0.596774193548387,0.596774193548387,0,0.000164491233061849,0.000164491233061849,0.164491233061849,0.164491233061849,0.0148042109755664,0.0148042109755664,0.0108504398826979,0.0108504398826979,0.00932459677419355,0.00932459677419355,0.00890707751564757,0.00890707751564757
"17",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"ALL OTHER STATEMENT TYPES","Miscellaneous Violations",1,1,0,0.000275633958103638,0.000275633958103638,0.275633958103638,0.275633958103638,0.0248070562293275,0.0248070562293275,0.0181818181818182,0.0181818181818182,0.015625,0.015625,0.0149253731343284,0.0149253731343284
"18",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"ALL OTHER STATEMENT TYPES","Reasonable Assistance",2,13,0,0.000551267916207277,0.0035832414553473,0.551267916207277,3.5832414553473,0.0496141124586549,0.322491730981257,0.0363636363636364,0.236363636363636,0.03125,0.203125,0.0298507462686567,0.194029850746269
"19",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"ALL OTHER STATEMENT TYPES","Record Keeping and Reporting",3.18180918091809,102.2499909991,0,0.000877014658466949,0.0281835697351433,0.877014658466949,28.1835697351433,0.0789313192620254,2.5365212761629,0.0578510760166926,1.85909074543818,0.0497157684518452,1.59765610936094,0.0474896892674342,1.52611926864328
"20",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"COAST GUARD","MARPOL/Oil Spill",5.53247183894318,9.49013712160048,0,0.00152493711106482,0.00261580405777301,1.52493711106482,2.61580405777301,0.137244339995834,0.235422365199571,0.100590397071694,0.172547947665463,0.0864448724834872,0.148283392525007,0.0825742065513907,0.141643837635828
"21",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"COAST GUARD","Safety-USCG-Fail to Conduct Drills",2.99452743041053,2.99452743041053,0,0.000825393448293973,0.000825393448293973,0.825393448293973,0.825393448293973,0.0742854103464576,0.0742854103464576,0.0544459532801915,0.0544459532801915,0.0467894911001646,0.0467894911001646,0.0446944392598587,0.0446944392598587
"22",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"COAST GUARD","Safety-USCG-Marine Casualty",13.0624369208593,19.1564824825246,0,0.00360045119097554,0.00528017709000128,3.60045119097554,5.28017709000127,0.324040607187799,0.475215938100115,0.237498853106532,0.348299681500448,0.204100576888426,0.299320038789447,0.194961745087452,0.285917648992905
"23",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"LIMITED ACCESS PROGRAMS","Catcher Processer Longline",7.0105952728582,35.3493315365945,0,0.00193235812372056,0.0097434761677493,1.93235812372056,9.7434761677493,0.173912231134851,0.876912855097437,0.127465368597422,0.642715118847172,0.109540551138409,0.552333305259288,0.104635750341167,0.527601963232753
"24",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"OLE PRIORITY: INTER-PERSONAL","Disruptive/Bothersome Behavior - Conflict Resolved",2,2,0,0.000551267916207277,0.000551267916207277,0.551267916207277,0.551267916207277,0.0496141124586549,0.0496141124586549,0.0363636363636364,0.0363636363636364,0.03125,0.03125,0.0298507462686567,0.0298507462686567
"25",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"OLE PRIORITY: INTER-PERSONAL","Harassment - Sexual",2,5,0,0.000551267916207277,0.00137816979051819,0.551267916207277,1.37816979051819,0.0496141124586549,0.124035281146637,0.0363636363636364,0.0909090909090909,0.03125,0.078125,0.0298507462686567,0.0746268656716418
"26",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"OLE PRIORITY: INTER-PERSONAL","Intimidation, coercion, hostile work environment",1,4,0,0.000275633958103638,0.00110253583241455,0.275633958103638,1.10253583241455,0.0248070562293275,0.0992282249173098,0.0181818181818182,0.0727272727272727,0.015625,0.0625,0.0149253731343284,0.0597014925373134
"27",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"OLE PRIORITY: SAFETY AND DUTIES","Safety-NMFS",2,3,0,0.000551267916207277,0.000826901874310915,0.551267916207277,0.826901874310915,0.0496141124586549,0.0744211686879824,0.0363636363636364,0.0545454545454545,0.03125,0.046875,0.0298507462686567,0.0447761194029851
"28",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"PROTECTED RESOURCE & PROHIBITED SPECIES","Prohibited Species - Mishandling",5.30812658380266,9.71901767291157,0,0.00146309994040867,0.00267889131006383,1.46309994040867,2.67889131006383,0.13167899463678,0.241100217905745,0.0965113924327756,0.176709412234756,0.0829394778719166,0.151859651139243,0.0792257699075024,0.145059965267337
"29",2022,"FULL","CP/MS","HAL","OA","BSAI",3628,55,64,67,"PROTECTED RESOURCE & PROHIBITED SPECIES","Seabird-Avoidance Measures",0.725,84.1,0,0.000199834619625138,0.023180815876516,0.199834619625138,23.180815876516,0.0179851157662624,2.08627342888644,0.0131818181818182,1.52909090909091,0.011328125,1.3140625,0.0108208955223881,1.25522388059701
"30",2022,"FULL","CP/MS","HAL","OA","GOA",108,8,8,8,"COAST GUARD","MARPOL/Oil Spill",0.486068111455108,0.486068111455108,0,0.00450063066162137,0.00450063066162137,4.50063066162137,4.50063066162137,0.405056759545924,0.405056759545924,0.0607585139318885,0.0607585139318885,0.0607585139318885,0.0607585139318885,0.0607585139318885,0.0607585139318885
"31",2022,"FULL","CP/MS","HAL","OA","GOA",108,8,8,8,"COAST GUARD","Safety-USCG-Marine Casualty",0.379753086419753,0.379753086419753,0,0.00351623228166438,0.00351623228166438,3.51623228166438,3.51623228166438,0.316460905349794,0.316460905349794,0.0474691358024691,0.0474691358024691,0.0474691358024691,0.0474691358024691,0.0474691358024691,0.0474691358024691
"32",2022,"FULL","CP/MS","HAL","OA","GOA",108,8,8,8,"LIMITED ACCESS PROGRAMS","Catcher Processer Longline",0.426289034132171,0.426289034132171,0,0.00394712068640899,0.00394712068640899,3.94712068640899,3.94712068640899,0.355240861776809,0.355240861776809,0.0532861292665214,0.0532861292665214,0.0532861292665214,0.0532861292665214,0.0532861292665214,0.0532861292665214
"33",2022,"FULL","CP/MS","HAL","OA","GOA",108,8,8,8,"PROTECTED RESOURCE & PROHIBITED SPECIES","Prohibited Species - Mishandling",0.590643274853801,2.4327485380117,0,0.00546891921160927,0.0225254494260342,5.46891921160927,22.5254494260342,0.492202729044834,2.02729044834308,0.0738304093567251,0.304093567251462,0.0738304093567251,0.304093567251462,0.0738304093567251,0.304093567251462
"34",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"ALL OTHER STATEMENT TYPES","Contractor Problems",4.66326530612245,6.66326530612245,0,0.00048727955131896,0.000696265967201928,0.48727955131896,0.696265967201928,0.0438551596187064,0.0626639370481735,0.0300855826201448,0.0429888084265964,0.0221007834413386,0.0315794564271206,0.0205430189697024,0.0293535916569271
"35",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"ALL OTHER STATEMENT TYPES","Failure to Notify",8.12104603820858,11.217820231757,0,0.000848594152372892,0.00117218602212716,0.848594152372892,1.17218602212716,0.0763734737135603,0.105496741991445,0.0523938454077973,0.0723730337532708,0.0384883698493298,0.0531650247950567,0.0357755332079673,0.0494177102720571
"36",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"ALL OTHER STATEMENT TYPES","Inadequate Accomodations",9.3968426132464,88.7133319749485,0,0.000981906229179352,0.00926994064524018,0.981906229179352,9.26994064524018,0.0883715606261417,0.834294658071616,0.0606247910532026,0.572344077257732,0.0445347991149118,0.420442331634827,0.0413957824372088,0.390807629845588
"37",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"ALL OTHER STATEMENT TYPES","Miscellaneous Violations",1.72307692307692,2.44615384615385,0,0.000180049835222249,0.000255606462503014,0.180049835222249,0.255606462503014,0.0162044851700024,0.0230045816252713,0.0111166253101737,0.0157816377171216,0.00816624134159679,0.0115931461903026,0.00759064723822433,0.0107760081328363
"38",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"ALL OTHER STATEMENT TYPES","Reasonable Assistance",3.63911207148941,38.2250495714894,0,0.000380262494408507,0.00399425805344717,0.380262494408507,3.99425805344717,0.0342236244967656,0.359483224810245,0.0234781423967059,0.246613223041867,0.0172469766421299,0.181161372376727,0.0160313307114071,0.168392288861187
"39",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"ALL OTHER STATEMENT TYPES","Record Keeping and Reporting",16.7470937648072,341.126117981331,0,0.00174995755118153,0.0356453623804944,1.74995755118153,35.6453623804944,0.157496179606338,3.2080826142445,0.108045766224563,2.20081366439569,0.0793701126294181,1.61671145962716,0.0737757434573006,1.50275822899265
"40",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"ALL OTHER STATEMENT TYPES","Restricted Access",2,19,0,0.000208986415882968,0.00198537095088819,0.208986415882968,1.98537095088819,0.0188087774294671,0.178683385579937,0.0129032258064516,0.12258064516129,0.00947867298578199,0.0900473933649289,0.00881057268722467,0.0837004405286344
"41",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"COAST GUARD","MARPOL/Oil Spill",5.01900921658986,53.0190092165899,0,0.000524452373729348,0.00554012635492057,0.524452373729348,5.54012635492057,0.0472007136356413,0.498611371942851,0.0323807046231604,0.342058123977999,0.0237867735383406,0.251274925197108,0.0221101727603078,0.2335639172537
"42",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"COAST GUARD","Safety-USCG-Equipment",1.4,1.4,0,0.000146290491118077,0.000146290491118077,0.146290491118077,0.146290491118077,0.013166144200627,0.013166144200627,0.00903225806451613,0.00903225806451613,0.00663507109004739,0.00663507109004739,0.00616740088105727,0.00616740088105727
"43",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"COAST GUARD","Safety-USCG-Fail to Conduct Drills",17.6881777186382,29.0233975860064,0,0.00184829443245958,0.00303274791912293,1.84829443245958,3.03274791912293,0.166346498921362,0.272947312721063,0.114117275604117,0.187247726361332,0.0838302261546832,0.137551647327045,0.0779214877473046,0.127856377030865
"44",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"COAST GUARD","Safety-USCG-Marine Casualty",48.8983215364222,78.2636042745174,0,0.0051095424802949,0.00817801507570715,5.1095424802949,8.17801507570715,0.459858823226541,0.736021356813643,0.315473042170466,0.504926479190435,0.231745599698683,0.3709175558034,0.215411108089965,0.344773587112411
"45",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"LIMITED ACCESS PROGRAMS","Amendment 80",52.6787709664315,348.043249221624,0,0.00550457376869713,0.0363681556135448,5.50457376869713,36.3681556135448,0.495411639182741,3.27313400521903,0.339863038493106,2.24544031755886,0.249662421641855,1.6494940721404,0.232065070336703,1.53323017278248
"46",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"OLE PRIORITY: INTER-PERSONAL","Disruptive/Bothersome Behavior - Conflict Resolved",8.62895687610236,15.1221499454093,0,0.00090166738517266,0.00158016195876795,0.90166738517266,1.58016195876795,0.0811500646655394,0.142214576289116,0.055670689523241,0.097562257712318,0.0408955302184946,0.0716689570872478,0.0380130258859135,0.0666174006405695
"47",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"OLE PRIORITY: INTER-PERSONAL","Harassment - Sexual",5.85576923076923,16.6016483516484,0,0.000611888111888112,0.00173475949338018,0.611888111888112,1.73475949338018,0.0550699300699301,0.156128354404216,0.0377791563275434,0.107107408720312,0.0277524608093328,0.0786807978751107,0.025796340223653,0.0731350147649707
"48",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"OLE PRIORITY: INTER-PERSONAL","Harassment-Assault",3.61708482676225,4.06869772998805,0,0.000377960796944853,0.000425151277950685,0.377960796944853,0.425151277950685,0.0340164717250368,0.0382636150155616,0.0233360311404016,0.0262496627741165,0.0171425821173566,0.0192829276302751,0.0159342943910231,0.0179237785462029
"49",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"OLE PRIORITY: INTER-PERSONAL","Intimidation, coercion, hostile work environment",12.1515555758766,37.1260585715193,0,0.00126975502360257,0.00387942095836147,1.26975502360257,3.87942095836148,0.114277952124231,0.349147886252533,0.0783971327475911,0.239522958525931,0.0575903107861451,0.17595288422521,0.0535310818320556,0.163550918817266
"50",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"OLE PRIORITY: SAFETY AND DUTIES","Interference/Sample Biasing",4.64356435643564,288.782178217822,0,0.000485220935886692,0.0301757761983095,0.485220935886692,30.1757761983095,0.0436698842298023,2.71581985784785,0.0299584797189396,1.86311082721175,0.0220074140115433,1.36863591572427,0.0204562306450909,1.27216818598159
"51",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"OLE PRIORITY: SAFETY AND DUTIES","Safety-NMFS",21.5288666160909,37.1434324424214,0,0.00224962033605965,0.0038812364098664,2.24962033605965,3.8812364098664,0.202465830245369,0.349311276887976,0.138895913652199,0.239635048015622,0.102032543204222,0.176035224845599,0.0948408220973167,0.163627455693486
"52",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"PROTECTED RESOURCE & PROHIBITED SPECIES","Halibut Deck Sorting",21.0358449724595,105.194533713154,0,0.00219810292293202,0.0109921142855961,2.19810292293202,10.9921142855961,0.197829263063882,0.989290285703645,0.135715128854577,0.678674411052608,0.0996959477367747,0.498552292479404,0.0926689205835218,0.463412042789226
"53",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"PROTECTED RESOURCE & PROHIBITED SPECIES","Marine Mammal-Feeding",7.33195045695046,30.3319504569505,0,0.000766139023714781,0.00316948280636891,0.766139023714781,3.16948280636891,0.0689525121343303,0.285253452573202,0.0473029061738739,0.195690002948067,0.0347485803646941,0.143753319701187,0.0322993412200461,0.13362092712313
"54",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"PROTECTED RESOURCE & PROHIBITED SPECIES","Marine Mammal-Harassment",0.931818181818182,1.86363636363636,0,9.73686710363826e-05,0.000194737342072765,0.0973686710363826,0.194737342072765,0.00876318039327444,0.0175263607865489,0.00601173020527859,0.0120234604105572,0.00441619991383024,0.00883239982766049,0.00410492591109331,0.00820985182218662
"55",2022,"FULL","CP/MS","NPT","A80","BSAI",9570,155,211,227,"PROTECTED RESOURCE & PROHIBITED SPECIES","Prohibited Species - Mishandling",16.777352491463,85.3946198256322,0,0.00175311938259801,0.00892315776652374,1.75311938259801,8.92315776652374,0.157780744433821,0.803084198987137,0.10824098381589,0.550933031133111,0.0795135189168862,0.404713838036172,0.0739090418126123,0.376187752535825
"56",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"ALL OTHER STATEMENT TYPES","Contractor Problems",0.122448979591837,0.122448979591837,0,9.52910347018185e-05,9.52910347018185e-05,0.0952910347018185,0.0952910347018185,0.00857619312316366,0.00857619312316366,0.00167738328207996,0.00167738328207996,0.00140745953553835,0.00140745953553835,0.00136054421768707,0.00136054421768707
"57",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"ALL OTHER STATEMENT TYPES","Failure to Notify",2.28777676121794,4.38455095476632,0,0.00178037102040306,0.00341210191032399,1.78037102040306,3.41210191032399,0.160233391836276,0.307089171929159,0.0313394076879169,0.060062341846114,0.0262962846117004,0.0503971374111072,0.0254197417913104,0.0487172328307369
"58",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"ALL OTHER STATEMENT TYPES","Inadequate Accomodations",0.429939516129032,0.601814516129032,0,0.000334583281034266,0.000468338144847496,0.334583281034266,0.468338144847496,0.030112495293084,0.0421504330362746,0.00588958241272647,0.00824403446752099,0.00494183351872451,0.00691740823136819,0.00477710573476703,0.00668682795698925
"59",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"ALL OTHER STATEMENT TYPES","Reasonable Assistance",2.06613455498776,7.05050955498776,0,0.00160788681322004,0.0054867778638037,1.60788681322004,5.4867778638037,0.144709813189804,0.493810007742333,0.0283032130820241,0.0965823226710652,0.0237486730458363,0.0810403397125029,0.0229570506109751,0.0783389950554195
"60",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"ALL OTHER STATEMENT TYPES","Record Keeping and Reporting",3.42011998616503,46.2776394324838,0,0.00266157197366928,0.0360137271848123,2.66157197366928,36.0137271848123,0.239541477630236,3.24123544663311,0.0468509587145894,0.633940266198408,0.0393117239789084,0.53192689002855,0.0380013331796114,0.514195993694265
"61",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"COAST GUARD","MARPOL/Oil Spill",0.433106044368235,0.433106044368235,0,0.00033704750534493,0.00033704750534493,0.33704750534493,0.33704750534493,0.0303342754810437,0.0303342754810437,0.00593295951189363,0.00593295951189363,0.00497823039503718,0.00497823039503718,0.00481228938186928,0.00481228938186928
"62",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"COAST GUARD","Safety-USCG-Fail to Conduct Drills",0.825948121512819,1.22496995140665,0,0.000642761184056669,0.000953284008876772,0.642761184056669,0.953284008876772,0.0578485065651002,0.0857955607989095,0.0113143578289427,0.0167804102932418,0.00949365656911287,0.0140801143839845,0.00917720135014244,0.0136107772378517
"63",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"COAST GUARD","Safety-USCG-Marine Casualty",5.68375779961953,6.47519801701083,0,0.00442315782071559,0.00503906460467769,4.42315782071559,5.03906460467769,0.398084203864403,0.453515814420992,0.077859695885199,0.0887013426987785,0.0653305494209141,0.0744275634139176,0.063152864440217,0.0719466446334537
"64",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"LIMITED ACCESS PROGRAMS","AFA",3.62169635976246,8.05235958112335,0,0.00281844074689685,0.00626642768959016,2.81844074689685,6.26642768959016,0.253659667220717,0.563978492063114,0.0496122789008556,0.110306295631827,0.0416286937903731,0.0925558572542914,0.0402410706640273,0.0894706620124817
"65",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"LIMITED ACCESS PROGRAMS","Amendment 80",4.5310627617413,10.2478961114347,0,0.00352611888073253,0.00797501642913209,3.52611888073253,7.97501642913209,0.317350699265928,0.717751478621888,0.0620693529005658,0.140382138512805,0.0520811811694403,0.117791909326836,0.0503451417971256,0.113865512349275
"66",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"OLE PRIORITY: INTER-PERSONAL","Disruptive/Bothersome Behavior - Conflict Resolved",1.69188935877558,2.75802487857756,0,0.00131664541538956,0.00214632286270628,1.31664541538956,2.14632286270628,0.11849808738506,0.193169057643565,0.0231765665585697,0.0377811627202406,0.0194470041238573,0.031701435385949,0.0187987706530621,0.0306447208730841
"67",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"OLE PRIORITY: INTER-PERSONAL","Harassment - Sexual",0.894736842105263,1.78947368421053,0,0.000696293262338726,0.00139258652467745,0.696293262338726,1.39258652467745,0.0626663936104854,0.125332787220971,0.0122566690699351,0.0245133381398702,0.0102843315184513,0.0205686630369026,0.00994152046783626,0.0198830409356725
"68",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"OLE PRIORITY: INTER-PERSONAL","Harassment-Assault",0.823775388291517,1.16786140979689,0,0.000641070341082893,0.000908841564044275,0.641070341082893,0.908841564044275,0.0576963306974604,0.0817957407639848,0.0112845943601578,0.015998101504067,0.00946868262404043,0.0134236943654815,0.00915305986990575,0.0129762378866322
"69",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"OLE PRIORITY: INTER-PERSONAL","Intimidation, coercion, hostile work environment",2.58426485961768,8.87998245221027,0,0.00201110105806824,0.00691049218070838,2.01110105806824,6.91049218070838,0.180999095226141,0.621944296263755,0.0354008884879135,0.121643595235757,0.029704193788709,0.102068763818509,0.028714053995752,0.0986664716912253
"70",2022,"FULL","CP/MS","NPT","CDQ","BSAI",1285,73,87,90,"OLE PRIORITY: SAFETY AND DUTIES","Interference/Sample Biasing",1.32673267326733,33.3663366336634,0,0.00103247678853488,0.0259660207265863,1.03247678853488,25.9660207265863,0.0929229109681396,2.33694186539276,0.0181744201817442,0.457073104570731,0.0152498008421532,0.383521110731763,0.0147414741474147,0.370737073707371
