"","CALENDAR_YEAR","COVERAGE_TYPE","VESSEL_TYPE","GEAR_TYPE","MANAGEMENT_PROGRAM_CODE","NMFS_REGION","ALL OTHER STATEMENT TYPES","COAST GUARD","LIMITED ACCESS PROGRAMS","OLE PRIORITY: INTER-PERSONAL","OLE PRIORITY: SAFETY AND DUTIES","PROTECTED RESOURCE & PROHIBITED SPECIES","TOTAL_DAYS","TOTAL_CRUISES","TOTAL_OBSERVERS","DISTINCT_OBSERVER_ASSIGNMENTS","TOTAL_STATEMENTS","TOTAL_INCIDENTS","FACTOR_GROUP"
"18",2019,"FULL","CV","PTR","RPP","GOA",14.9983113764461,1.03625041789966,0.156862745098039,0.097737556561086,1.82055591467356,0.241585404215162,255,36,33,43,20.3863624227845,51.9953596755317,"FULLCVPTRRPPGOA"
"19",2019,"FULL","PLANT"," ","AFA","BSAI",20.2417042195821,0.110610405571487,0.110610405571487,0.811142974190905,3.17083162638263,1.84350675952478,2441,64,61,66,52,713,"FULLPLANT AFABSAI"
"20",2019,"PARTIAL","CV","HAL","CDQ","BSAI",3,NA,NA,NA,NA,12,30,5,5,5,2,5,"PARTIALCVHALCDQBSAI"
"21",2019,"PARTIAL","CV","HAL","IFQ","BSAI",7.75515701970443,0.0931034482758621,5.7375,NA,NA,0.5625,200,20,17,26,4.96898790864308,31.440578817734,"PARTIALCVHALIFQBSAI"
"22",2019,"PARTIAL","CV","HAL","IFQ","GOA",4.53193785713667,0.596089914908766,3.36011342155009,0.056710775047259,0.510396975425331,5.07670495855751,1587,76,50,244,82.5881216484665,249.193453816299,"PARTIALCVHALIFQGOA"
"23",2019,"PARTIAL","CV","HAL","OA","BSAI",NA,NA,NA,NA,NA,NA,11,3,3,4,0,0,"PARTIALCVHALOABSAI"
"24",2019,"PARTIAL","CV","HAL","OA","GOA",4.86486486486486,NA,NA,NA,2.43243243243243,38.9189189189189,37,8,8,9,4,19,"PARTIALCVHALOAGOA"
"25",2019,"PARTIAL","CV","NPT","OA","BSAI",11.1219165085389,1.56902277039848,NA,0.362903225806452,2.17741935483871,4.35483870967742,248,23,22,32,16.1470588235294,53.9705882352941,"PARTIALCVNPTOABSAI"
"26",2019,"PARTIAL","CV","NPT","OA","GOA",4.99147716969499,0.891089108910891,NA,1.75634954799828,1.78217821782178,8.64813404417365,303,44,29,70,31.3715294367468,60.8330678982853,"PARTIALCVNPTOAGOA"
"27",2019,"PARTIAL","CV","POT","CDQ","BSAI",NA,NA,NA,NA,NA,NA,20,3,3,3,0,0,"PARTIALCVPOTCDQBSAI"
"28",2019,"PARTIAL","CV","POT","IFQ","BSAI",22.5,NA,56.25,NA,11.25,NA,16,4,4,4,4,16,"PARTIALCVPOTIFQBSAI"
"29",2019,"PARTIAL","CV","POT","IFQ","GOA",3.68107302533532,0.94577553593947,2.95081967213115,NA,NA,NA,122,17,16,18,8.27195027195027,10.2719502719503,"PARTIALCVPOTIFQGOA"
"30",2019,"PARTIAL","CV","POT","OA","BSAI",11.13074204947,2.54416961130742,NA,NA,1.27208480565371,NA,283,30,25,47,29,47,"PARTIALCVPOTOABSAI"
"31",2019,"PARTIAL","CV","POT","OA","GOA",NA,2.30769230769231,NA,NA,NA,NA,39,7,7,7,1,1,"PARTIALCVPOTOAGOA"
"32",2019,"PARTIAL","CV","PTR","OA","GOA",4.46264896491141,0.449660633484163,NA,0.392976588628763,1.05769230769231,2.51109467455621,936,73,47,192,69.6523519106639,92.2903609604377,"PARTIALCVPTROAGOA"
"33",2020,"FULL","CP/MS","HAL","CDQ","BSAI",1.15451772624044,0.840358457602795,5.30200881250984,NA,0.219342359767892,0.219922630560928,517,26,22,26,6.43133864279026,44.4398838123838,"FULLCP/MSHALCDQBSAI"
"34",2020,"FULL","CP/MS","HAL","IFQ","BSAI",NA,0.323232323232323,3.27272727272727,NA,NA,NA,33,3,3,3,0.162962962962963,1.31851851851852,"FULLCP/MSHALIFQBSAI"
"35",2020,"FULL","CP/MS","HAL","IFQ","GOA",1.25532739248353,0.928064057858711,11.5280898876404,NA,0.313831848120883,NA,89,3,3,3,2.27100893997446,13.8694763729246,"FULLCP/MSHALIFQGOA"
"36",2020,"FULL","CP/MS","HAL","OA","BSAI",1.86507973094846,0.657609815376926,2.01142338382231,0.528375733855186,1.77206289223294,0.496589320659771,3577,71,54,73,62.1346894542723,291.372121296173,"FULLCP/MSHALOABSAI"
"37",2020,"FULL","CP/MS","NPT","A80","BSAI",1.72443782261228,1.08856480549295,1.15161308336156,0.746807833275843,0.232185492906922,3.14939335927596,9902,165,136,167,217.66496318055,890.410108159516,"FULLCP/MSNPTA80BSAI"
"38",2020,"FULL","CP/MS","NPT","CDQ","BSAI",0.530979092615324,0.793913446216776,2.34528660081089,0.322981697720555,0.130830438273126,0.428436365249379,1631,75,70,75,24.2710518045596,82.5001053587239,"FULLCP/MSNPTCDQBSAI"
"39",2020,"FULL","CP/MS","NPT","OA","BSAI",0.521024570119526,0.672928091989525,2.02210730495518,0.144603401553709,0.121976647206005,0.648116420600248,1744,67,63,67,21.3899399574422,80.0448802791533,"FULLCP/MSNPTOABSAI"
"40",2020,"FULL","CP/MS","NPT","OA","GOA",14.4472751249492,0.45842116683428,0.668922644576503,0.64980894395352,0.175625498269027,0.467859534719473,635,26,25,26,10.4034203982418,119.012496666075,"FULLCP/MSNPTOAGOA"
"41",2020,"FULL","CP/MS","NPT","RPP","GOA",0.187594717471314,1.04757169265087,0.44610049644141,0.179559309396721,0.400535250806448,0.208881000932526,298,11,11,11,5.21175569752607,8.17924728193764,"FULLCP/MSNPTRPPGOA"
"42",2020,"FULL","CP/MS","POT","CDQ","BSAI",NA,2.01117318435754,NA,NA,NA,NA,179,7,7,7,2,4,"FULLCP/MSPOTCDQBSAI"
"43",2020,"FULL","CP/MS","POT","OA","BSAI",21.9230769230769,0.576923076923077,NA,NA,NA,NA,156,12,12,12,2,39,"FULLCP/MSPOTOABSAI"
"44",2020,"FULL","CP/MS","PTR","A80","BSAI",NA,0.229591836734694,NA,NA,NA,0.581245156290364,28,5,5,5,0.180831826401447,0.252260397830018,"FULLCP/MSPTRA80BSAI"
"45",2020,"FULL","CP/MS","PTR","AFA","BSAI",0.955379217259397,1.65551640298387,1.03288345452983,0.642094361689441,0.0632244467860906,2.09644447352119,5694,91,74,94,106.931904472564,407.787979771638,"FULLCP/MSPTRAFABSAI"
"46",2020,"FULL","CP/MS","PTR","CDQ","BSAI",0.168673560795449,1.20490439986057,0.109062763861525,0.420758581041291,NA,2.0035521757847,1364,56,50,56,19.0680955274365,59.2120202283621,"FULLCP/MSPTRCDQBSAI"
"47",2020,"FULL","CP/MS","PTR","RPP","GOA",NA,2.15975572142372,0.867577570785269,NA,0.323391524273641,NA,43,4,4,4,0.878037135278515,1.60090185676393,"FULLCP/MSPTRRPPGOA"
"48",2020,"FULL","CV","NPT","OA","BSAI",0.656566717104654,0.603294328270014,NA,0.997342545841084,0.312963451642697,2.88342470569778,530,31,31,33,8.91275060122951,32.1155958526089,"FULLCVNPTOABSAI"
"49",2020,"FULL","CV","NPT","RPP","GOA",1.94591181227992,0.676319648093842,NA,1.44556913674561,0.106534090909091,0.204545454545455,352,32,30,40,11.6532014773476,17.1262867798447,"FULLCVNPTRPPGOA"
"50",2020,"FULL","CV","PTR","AFA","BSAI",4.21311871250517,1.06231506162989,0.0197737009776997,0.614237993046713,0.703518551096273,0.909786323847103,9103,163,146,189,145.08724939877,760.884404147391,"FULLCVPTRAFABSAI"
"51",2020,"FULL","CV","PTR","RPP","GOA",3.65011884769949,0.32258064516129,NA,0.224489795918367,1.32936507936508,0.0476190476190476,378,36,31,47,12.9434371781146,23.4115283462058,"FULLCVPTRRPPGOA"
"52",2020,"FULL","PLANT"," ","AFA","BSAI",1.29210389092547,0.300496614757096,0.129682997118156,0.345416596673215,0.380941356077071,0.390201780859243,4858,68,58,69,70.7989714377782,153.2344493609,"FULLPLANT AFABSAI"
"53",2020,"FULL","PLANT"," ","OA","BSAI",0.7581160931816,0.471056681275343,NA,0.214538076251827,0.264341558238858,0.566441265676477,149,13,10,13,2.2010285622218,3.76555063909991,"FULLPLANT OABSAI"
"54",2020,"FULL","PLANT"," ","OA","GOA",35.8047016274864,NA,NA,1.62748643761302,21.9710669077758,24.9005424954792,553,14,14,15,38,518,"FULLPLANT OAGOA"
"55",2020,"PARTIAL","CV","HAL","CDQ","BSAI",NA,NA,NA,NA,NA,NA,26,3,3,4,0,0,"PARTIALCVHALCDQBSAI"
"56",2020,"PARTIAL","CV","HAL","IFQ","BSAI",0.524781341107872,4.28571428571429,0.612244897959184,NA,0.612244897959184,NA,49,4,4,6,2.14285714285714,3.28571428571429,"PARTIALCVHALIFQBSAI"
"57",2020,"PARTIAL","CV","HAL","IFQ","GOA",7.45638432364096,1.32743362831858,0.132743362831858,0.544247787610619,0.331858407079646,10.1548672566372,452,34,28,72,18.3238095238095,100.180952380952,"PARTIALCVHALIFQGOA"
"58",2020,"PARTIAL","CV","NPT","OA","BSAI",5.76923076923077,NA,NA,4.61538461538461,1.15384615384615,NA,78,13,13,16,5,10,"PARTIALCVNPTOABSAI"
"59",2020,"PARTIAL","CV","NPT","OA","GOA",5.10415671285236,1.11801242236025,NA,0.559006211180124,NA,5.28260869565217,161,24,21,41,10.3807692307692,21.5807692307692,"PARTIALCVNPTOAGOA"
"60",2020,"PARTIAL","CV","POT","IFQ","BSAI",38.8636363636364,2.04545454545455,55.2272727272727,NA,NA,6.13636363636364,44,4,4,5,7,50,"PARTIALCVPOTIFQBSAI"
"61",2020,"PARTIAL","CV","POT","IFQ","GOA",16.8502994011976,NA,1.07784431137725,2.29940119760479,11.8562874251497,NA,167,18,17,24,12.5333333333333,59.5333333333333,"PARTIALCVPOTIFQGOA"
"62",2020,"PARTIAL","CV","POT","OA","BSAI",6.328125,2.109375,NA,NA,NA,NA,128,17,16,23,6,12,"PARTIALCVPOTOABSAI"
"63",2020,"PARTIAL","CV","PTR","OA","GOA",5.52001770607909,0.652173913043478,NA,0.457617829740592,0.978260869565217,1.80978260869565,276,27,25,63,18.0225921137686,28.8814156431803,"PARTIALCVPTROAGOA"
"64",2020,"PARTIAL","PLANT"," ","OA","GOA",3.82978723404255,NA,NA,NA,NA,1.91489361702128,282,5,5,6,11,18,"PARTIALPLANT OAGOA"
