"","CALENDAR_YEAR","COVERAGE_TYPE","VESSEL_TYPE","GEAR_TYPE","MANAGEMENT_PROGRAM_CODE","NMFS_REGION","TOTAL_DAYS","TOTAL_OBSERVERS","TOTAL_CRUISES","DISTINCT_OBSERVER_ASSIGNMENTS","OLE_CATEGORY","AFFIDAVIT_TYPE","TOTAL_STATEMENTS","TOTAL_INCIDENTS","CONFI_FLAG","AFFIS_PER_DAY","INCIDENTS_PER_DAY","STATEMENTS_PER_1000_DEPLOYED_DAYS","INCIDENTS_PER_1000_DEPLOYED_DAYS","STATEMENTS_PER_90_DEPLOYED_DAYS","INCIDENTS_PER_90_DEPLOYED_DAYS","STATEMENTS_PER_OBSERVER","INCIDENTS_PER_OBSERVER","STATEMENTS_PER_CRUISE","INCIDENTS_PER_CRUISE","STATEMENTS_PER_ASSIGNMENT","INCIDENTS_PER_ASSIGNMENT"
"25",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"ALL OTHER STATEMENT TYPES","Restricted Access",1,6,0,0.000279407655769768,0.00167644593461861,0.279407655769768,1.67644593461861,0.0251466890192791,0.150880134115675,0.0185185185185185,0.111111111111111,0.0140845070422535,0.0845070422535211,0.0136986301369863,0.0821917808219178
"26",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"COAST GUARD","MARPOL/Oil Spill",3.86021505376344,6.86021505376344,0,0.00107857363893921,0.00191679660624852,1.07857363893921,1.91679660624852,0.0970716275045291,0.172511694562366,0.0714854639585822,0.127041019514138,0.0543692261093442,0.0966227472361048,0.0528796582707321,0.093975548681691
"27",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"COAST GUARD","Safety-USCG-Fail to Conduct Drills",4.76298850574713,4.89632183908046,0,0.00133081545284916,0.00136806980695179,1.33081545284916,1.36806980695179,0.119773390756424,0.123126282625661,0.088203490847169,0.0906726266496381,0.067084345151368,0.0689622794236684,0.0652464178869469,0.0670729019052118
"28",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"COAST GUARD","Safety-USCG-Marine Casualty",12.8600467941059,14.4600467941059,0,0.00359319552783066,0.00404024777706229,3.59319552783066,4.04024777706229,0.323387597504759,0.363622299935606,0.238149014705665,0.267778644335295,0.181127419635295,0.2036626309029,0.176165024576794,0.198082832795972
"29",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"LIMITED ACCESS PROGRAMS","Catcher Processer Longline",9.3278818911077,65.5429049325823,0,0.00260628161249167,0.0183131894195536,2.60628161249167,18.3131894195536,0.234565345124251,1.64818704775982,0.172738553539031,1.21375749875152,0.131378618184615,0.923139506092709,0.127779203987777,0.897848012775101
"30",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"LIMITED ACCESS PROGRAMS","IFQ Retention",0.522222222222222,14.1,0,0.00014591288690199,0.00393964794635373,0.14591288690199,3.93964794635373,0.0131321598211791,0.354568315171836,0.00967078189300412,0.261111111111111,0.00735524256651017,0.198591549295775,0.00715372907153729,0.193150684931507
"31",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"OLE PRIORITY: INTER-PERSONAL","Disruptive/Bothersome Behavior - Conflict Resolved",1,1,0,0.000279407655769768,0.000279407655769768,0.279407655769768,0.279407655769768,0.0251466890192791,0.0251466890192791,0.0185185185185185,0.0185185185185185,0.0140845070422535,0.0140845070422535,0.0136986301369863,0.0136986301369863
"32",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"OLE PRIORITY: INTER-PERSONAL","Intimidation, coercion, hostile work environment",3,20,0,0.000838222967309304,0.00558815311539536,0.838222967309304,5.58815311539536,0.0754400670578374,0.502933780385583,0.0555555555555556,0.37037037037037,0.0422535211267606,0.28169014084507,0.0410958904109589,0.273972602739726
"33",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"OLE PRIORITY: SAFETY AND DUTIES","Interference/Sample Biasing",1.94,35.74,0,0.00054205085219335,0.00998602961721151,0.54205085219335,9.98602961721151,0.0487845766974015,0.898742665549036,0.0359259259259259,0.661851851851852,0.0273239436619718,0.503380281690141,0.0265753424657534,0.48958904109589
"34",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"OLE PRIORITY: SAFETY AND DUTIES","Safety-NMFS",4.68965517241379,34.6896551724138,0,0.00131032555809271,0.00969255523118575,1.31032555809271,9.69255523118575,0.117929300228344,0.872329970806717,0.086845466155811,0.642401021711367,0.0660514813016027,0.488586692569208,0.0642418516769013,0.47520075578649
"35",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"PROTECTED RESOURCE & PROHIBITED SPECIES","Prohibited Species - Mishandling",5.66916666666667,15.7366666666667,0,0.00158400856850144,0.00439694514296358,1.58400856850144,4.39694514296358,0.14256077116513,0.395725062866723,0.104984567901235,0.29141975308642,0.0798474178403756,0.221643192488263,0.0776598173515982,0.215570776255708
"36",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"PROTECTED RESOURCE & PROHIBITED SPECIES","Prohibited Species - Retaining",1,1,0,0.000279407655769768,0.000279407655769768,0.279407655769768,0.279407655769768,0.0251466890192791,0.0251466890192791,0.0185185185185185,0.0185185185185185,0.0140845070422535,0.0140845070422535,0.0136986301369863,0.0136986301369863
"37",2020,"FULL","CP/MS","HAL","OA","BSAI",3579,54,71,73,"PROTECTED RESOURCE & PROHIBITED SPECIES","Seabird-Harassment",2,3,0,0.000558815311539536,0.000838222967309304,0.558815311539536,0.838222967309304,0.0502933780385583,0.0754400670578374,0.037037037037037,0.0555555555555556,0.028169014084507,0.0422535211267606,0.0273972602739726,0.0410958904109589
"38",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"ALL OTHER STATEMENT TYPES","Contractor Problems",1.82142857142857,2.82142857142857,0,0.000183815578910947,0.000284733935960094,0.183815578910947,0.284733935960094,0.0165434021019852,0.0256260542364085,0.0133928571428571,0.0207457983193277,0.011038961038961,0.0170995670995671,0.0109067579127459,0.0168947818648417
"39",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"ALL OTHER STATEMENT TYPES","Failure to Notify",5.82394769895,15.1874250743218,0,0.000587743233318195,0.00153268998630758,0.587743233318195,1.53268998630758,0.0528968909986376,0.137942098767682,0.0428231448452206,0.111672243193543,0.0352966527209091,0.0920450004504353,0.0348739383170658,0.0909426651156996
"40",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"ALL OTHER STATEMENT TYPES","Inadequate Accomodations",4.98888888888889,5.98888888888889,0,0.000503470470167412,0.00060438882721656,0.503470470167412,0.60438882721656,0.0453123423150671,0.0543949944494904,0.0366830065359477,0.0440359477124183,0.0302356902356902,0.0362962962962963,0.0298735861610113,0.0358616101131071
"41",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"ALL OTHER STATEMENT TYPES","IR/IU",0.458715596330275,4.58715596330275,0,4.62928243344712e-05,0.000462928243344712,0.0462928243344712,0.462928243344712,0.00416635419010241,0.0416635419010241,0.00337290879654614,0.0337290879654614,0.00278009452321379,0.0278009452321379,0.0027467999780256,0.027467999780256
"42",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"ALL OTHER STATEMENT TYPES","Miscellaneous Violations",1,1,0,0.000100918357049147,0.000100918357049147,0.100918357049147,0.100918357049147,0.00908265213442325,0.00908265213442325,0.00735294117647059,0.00735294117647059,0.00606060606060606,0.00606060606060606,0.00598802395209581,0.00598802395209581
"43",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"ALL OTHER STATEMENT TYPES","Reasonable Assistance",0.756302521008403,0.756302521008403,0,7.63248078522962e-05,7.63248078522962e-05,0.0763248078522962,0.0763248078522962,0.00686923270670666,0.00686923270670666,0.0055610479485912,0.0055610479485912,0.00458365164247517,0.00458365164247517,0.00452875761082876,0.00452875761082876
"44",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"ALL OTHER STATEMENT TYPES","Record Keeping and Reporting",12.2268261318031,158.506237896509,0,0.00123391120514714,0.015996189110557,1.23391120514714,15.996189110557,0.111052008463243,1.43965701995013,0.0899031333220813,1.16548704335668,0.0741019765563822,0.960643866039448,0.0732145277353477,0.949139149080892
"45",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"ALL OTHER STATEMENT TYPES","Restricted Access",0.804878048780488,0.804878048780488,0,8.12269703078502e-05,8.12269703078502e-05,0.0812269703078502,0.0812269703078502,0.00731042732770652,0.00731042732770652,0.00591822094691535,0.00591822094691535,0.0048780487804878,0.0048780487804878,0.0048196290346137,0.0048196290346137
"46",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"COAST GUARD","MARPOL/Oil Spill",9.65070591815261,20.6507059181526,0,0.000973933385624443,0.00208403531316506,0.973933385624443,2.08403531316506,0.0876540047061999,0.187563178184856,0.0709610729275927,0.151843425868769,0.0584891267766825,0.125155793443349,0.0577886581925306,0.123656921665584
"47",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"COAST GUARD","Safety-USCG-Equipment",1,1,0,0.000100918357049147,0.000100918357049147,0.100918357049147,0.100918357049147,0.00908265213442325,0.00908265213442325,0.00735294117647059,0.00735294117647059,0.00606060606060606,0.00606060606060606,0.00598802395209581,0.00598802395209581
"48",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"COAST GUARD","Safety-USCG-Fail to Conduct Drills",27.3320339708635,39.7261245246081,0,0.00275830396315103,0.00400909521895328,2.75830396315103,4.00909521895328,0.248247356683593,0.360818569705796,0.200970838021056,0.292103856798589,0.165648690732506,0.240764391058231,0.163664874077027,0.237880985177294
"49",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"COAST GUARD","Safety-USCG-Marine Casualty",39.2444977664463,58.209148454971,0,0.00396049023780869,0.00587437162730558,3.96049023780869,5.87437162730558,0.356444121402782,0.528693446457502,0.288562483576811,0.428008444521845,0.237845441008765,0.352782717908915,0.234996992613451,0.348557775179467
"50",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"LIMITED ACCESS PROGRAMS","Amendment 80",32.0025020983434,126.812736958945,0,0.0032296399332267,0.0127977330668024,3.2296399332267,12.7977330668024,0.290667593990403,1.15179597601222,0.235312515428995,0.932446595286361,0.193954558171778,0.768562042175425,0.191631749091877,0.759357706340989
"51",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"OLE PRIORITY: INTER-PERSONAL","Disruptive/Bothersome Behavior - Conflict Resolved",11.576213326438,16.2461162390594,0,0.00116825242975457,0.00163953135927534,1.16825242975457,1.63953135927534,0.105142718677911,0.147557822334781,0.0851192156355736,0.119456737051907,0.0701588686450788,0.0984613105397537,0.0693186426732815,0.0972821331680201
"52",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"OLE PRIORITY: INTER-PERSONAL","Harassment-Assault",2.33644589356799,2.33644589356799,0,0.000235790280913108,0.000235790280913108,0.235790280913108,0.235790280913108,0.0212211252821797,0.0212211252821797,0.0171797492174117,0.0171797492174117,0.0141602781428363,0.0141602781428363,0.013990693973461,0.013990693973461
"53",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"OLE PRIORITY: INTER-PERSONAL","Harassment - Sexual",2.93027210884354,4.81122448979592,0,0.00029571824693143,0.000485540870904826,0.29571824693143,0.485540870904826,0.0266146422238287,0.0436986783814343,0.0215461184473789,0.0353766506602641,0.017759224902082,0.0291589363017934,0.0175465395739134,0.0288097274838079
"54",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"OLE PRIORITY: INTER-PERSONAL","Intimidation, coercion, hostile work environment",8.43251628356158,58.5822676162397,0,0.000850995689127216,0.00591202620004438,0.850995689127216,5.91202620004438,0.0765896120214494,0.532082358003994,0.0620037962026587,0.430751967766469,0.0511061592943126,0.355044046159029,0.0504941094824047,0.35079202165413
"55",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"OLE PRIORITY: SAFETY AND DUTIES","Interference/Sample Biasing",4.14123613513857,6.69825093605581,0,0.000417926746910745,0.000675976479569665,0.417926746910745,0.675976479569665,0.0376134072219671,0.0608378831612699,0.0304502656995483,0.0492518451180575,0.0250984008190217,0.0405954602185201,0.0247978211684945,0.0401092870422504
"56",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"OLE PRIORITY: SAFETY AND DUTIES","Safety-NMFS",9.3139881284508,18.8285512352469,0,0.000939952379498517,0.00190014645627681,0.939952379498517,1.90014645627681,0.0845957141548665,0.171013181064913,0.0684852068268441,0.138445229670933,0.0564484128997018,0.114112431728769,0.0557723840026994,0.112745815779922
"57",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"PROTECTED RESOURCE & PROHIBITED SPECIES","Halibut Deck Sorting",11.7593662890625,26.1697505012864,0,0.00118673592583132,0.00264100822497592,1.18673592583132,2.64100822497592,0.106806233324819,0.237690740247833,0.0864659285960482,0.19242463603887,0.0712688866003791,0.158604548492645,0.0704153670003745,0.156705092822074
"58",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"PROTECTED RESOURCE & PROHIBITED SPECIES","Marine Mammal-Feeding",15.0379602432594,275.409280245517,0,0.00151760624112014,0.0277938520784657,1.51760624112014,27.7938520784657,0.136584561700812,2.50144668706191,0.11057323708279,2.02506823709939,0.0911391529894511,1.66914715300313,0.090047666127302,1.64915736673962
"59",2020,"FULL","CP/MS","NPT","A80","BSAI",9909,136,165,167,"PROTECTED RESOURCE & PROHIBITED SPECIES","Prohibited Species - Mishandling",14.7563862253402,44.7329192657409,0,0.001489190253844,0.00451437271831071,1.489190253844,4.51437271831071,0.13402712284596,0.406293544647964,0.108502839892208,0.328918524012801,0.0894326437899409,0.271108601610551,0.088361594163714,0.267861792010424
"60",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"ALL OTHER STATEMENT TYPES","Contractor Problems",1.10714285714286,1.10714285714286,0,0.00067467572037956,0.00067467572037956,0.674675720379559,0.674675720379559,0.0607208148341604,0.0607208148341604,0.0158163265306122,0.0158163265306122,0.0147619047619048,0.0147619047619048,0.0147619047619048,0.0147619047619048
"61",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"ALL OTHER STATEMENT TYPES","Failure to Notify",0.57716200128209,1.57003418907781,0,0.000351713590056118,0.000956754533258873,0.351713590056118,0.956754533258873,0.0316542231050507,0.0861079079932986,0.00824517144688701,0.0224290598439687,0.00769549335042787,0.0209337891877041,0.00769549335042787,0.0209337891877041
"62",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"ALL OTHER STATEMENT TYPES","Inadequate Accomodations",0.0111111111111111,0.0111111111111111,0,6.77093912925723e-06,6.77093912925723e-06,0.00677093912925723,0.00677093912925723,0.000609384521633151,0.000609384521633151,0.000158730158730159,0.000158730158730159,0.000148148148148148,0.000148148148148148,0.000148148148148148,0.000148148148148148
"63",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"ALL OTHER STATEMENT TYPES","IR/IU",0.229357798165138,2.29357798165138,0,0.000139767092117695,0.00139767092117695,0.139767092117695,1.39767092117695,0.0125790382905926,0.125790382905926,0.00327653997378768,0.0327653997378768,0.00305810397553517,0.0305810397553517,0.00305810397553517,0.0305810397553517
"64",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"ALL OTHER STATEMENT TYPES","Record Keeping and Reporting",3.07519175309906,4.56225057662847,0,0.00187397425539248,0.00278016488520931,1.87397425539248,2.78016488520931,0.168657682985323,0.250214839668838,0.043931310758558,0.0651750082375496,0.0410025567079875,0.0608300076883797,0.0410025567079875,0.0608300076883797
"65",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"ALL OTHER STATEMENT TYPES","Restricted Access",0.195121951219512,0.195121951219512,0,0.000118904296904029,0.000118904296904029,0.118904296904029,0.118904296904029,0.0107013867213626,0.0107013867213626,0.00278745644599303,0.00278745644599303,0.00260162601626016,0.00260162601626016,0.00260162601626016,0.00260162601626016
"66",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"COAST GUARD","MARPOL/Oil Spill",0.927911724686183,0.927911724686183,0,0.000565455042465681,0.000565455042465681,0.565455042465681,0.565455042465681,0.0508909538219113,0.0508909538219113,0.0132558817812312,0.0132558817812312,0.0123721563291491,0.0123721563291491,0.0123721563291491,0.0123721563291491
"67",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"COAST GUARD","Safety-USCG-Fail to Conduct Drills",2.71453016736767,6.68649488126082,0,0.0016541926675001,0.00407464648461964,1.6541926675001,4.07464648461964,0.148877340075009,0.366718183615767,0.0387790023909666,0.0955213554465832,0.0361937355649022,0.0891532650834777,0.0361937355649022,0.0891532650834777
"68",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"COAST GUARD","Safety-USCG-Marine Casualty",4.8317602772458,6.93144407481005,0,0.00294439992519549,0.00422391473175506,2.94439992519549,4.22391473175506,0.264995993267594,0.380152325857955,0.0690251468177971,0.0990206296401436,0.0644234703632773,0.0924192543308007,0.0644234703632773,0.0924192543308007
"69",2020,"FULL","CP/MS","NPT","CDQ","BSAI",1641,70,75,75,"LIMITED ACCESS PROGRAMS","Amendment 80",5.87762850678901,42.3512907399117,0,0.00358173583594699,0.0258082210480876,3.58173583594699,25.8082210480876,0.322356225235229,2.32273989432788,0.0839661215255573,0.605018439141596,0.0783683800905202,0.564683876532156,0.0783683800905202,0.564683876532156
